,hq,lq,organ,split
274,train_datasets/thyroid/high_quality/0400.png,train_datasets/thyroid/low_quality/0400.png,thyroid,4
275,train_datasets/thyroid/high_quality/0401.png,train_datasets/thyroid/low_quality/0401.png,thyroid,4
276,train_datasets/thyroid/high_quality/0402.png,train_datasets/thyroid/low_quality/0402.png,thyroid,4
277,train_datasets/thyroid/high_quality/0403.png,train_datasets/thyroid/low_quality/0403.png,thyroid,4
278,train_datasets/thyroid/high_quality/0404.png,train_datasets/thyroid/low_quality/0404.png,thyroid,4
279,train_datasets/thyroid/high_quality/0405.png,train_datasets/thyroid/low_quality/0405.png,thyroid,4
280,train_datasets/thyroid/high_quality/0406.png,train_datasets/thyroid/low_quality/0406.png,thyroid,4
281,train_datasets/thyroid/high_quality/0407.png,train_datasets/thyroid/low_quality/0407.png,thyroid,4
282,train_datasets/thyroid/high_quality/0408.png,train_datasets/thyroid/low_quality/0408.png,thyroid,4
283,train_datasets/thyroid/high_quality/0409.png,train_datasets/thyroid/low_quality/0409.png,thyroid,4
284,train_datasets/thyroid/high_quality/0410.png,train_datasets/thyroid/low_quality/0410.png,thyroid,4
285,train_datasets/thyroid/high_quality/0411.png,train_datasets/thyroid/low_quality/0411.png,thyroid,4
286,train_datasets/thyroid/high_quality/0412.png,train_datasets/thyroid/low_quality/0412.png,thyroid,4
287,train_datasets/thyroid/high_quality/0413.png,train_datasets/thyroid/low_quality/0413.png,thyroid,4
288,train_datasets/thyroid/high_quality/0414.png,train_datasets/thyroid/low_quality/0414.png,thyroid,4
289,train_datasets/thyroid/high_quality/0415.png,train_datasets/thyroid/low_quality/0415.png,thyroid,4
290,train_datasets/thyroid/high_quality/0416.png,train_datasets/thyroid/low_quality/0416.png,thyroid,4
291,train_datasets/carotid/high_quality/0417.png,train_datasets/carotid/low_quality/0417.png,carotid,0
292,train_datasets/carotid/high_quality/0419.png,train_datasets/carotid/low_quality/0419.png,carotid,0
293,train_datasets/carotid/high_quality/0421.png,train_datasets/carotid/low_quality/0421.png,carotid,0
294,train_datasets/carotid/high_quality/0424.png,train_datasets/carotid/low_quality/0424.png,carotid,0
295,train_datasets/carotid/high_quality/0426.png,train_datasets/carotid/low_quality/0426.png,carotid,0
296,train_datasets/carotid/high_quality/0428.png,train_datasets/carotid/low_quality/0428.png,carotid,0
297,train_datasets/carotid/high_quality/0429.png,train_datasets/carotid/low_quality/0429.png,carotid,0
298,train_datasets/carotid/high_quality/0430.png,train_datasets/carotid/low_quality/0430.png,carotid,0
299,train_datasets/carotid/high_quality/0431.png,train_datasets/carotid/low_quality/0431.png,carotid,0
300,train_datasets/carotid/high_quality/0432.png,train_datasets/carotid/low_quality/0432.png,carotid,0
301,train_datasets/carotid/high_quality/0433.png,train_datasets/carotid/low_quality/0433.png,carotid,0
302,train_datasets/carotid/high_quality/0434.png,train_datasets/carotid/low_quality/0434.png,carotid,0
303,train_datasets/carotid/high_quality/0435.png,train_datasets/carotid/low_quality/0435.png,carotid,0
304,train_datasets/carotid/high_quality/0436.png,train_datasets/carotid/low_quality/0436.png,carotid,0
305,train_datasets/carotid/high_quality/0437.png,train_datasets/carotid/low_quality/0437.png,carotid,0
306,train_datasets/carotid/high_quality/0438.png,train_datasets/carotid/low_quality/0438.png,carotid,0
307,train_datasets/carotid/high_quality/0440.png,train_datasets/carotid/low_quality/0440.png,carotid,0
308,train_datasets/carotid/high_quality/0441.png,train_datasets/carotid/low_quality/0441.png,carotid,0
309,train_datasets/carotid/high_quality/0442.png,train_datasets/carotid/low_quality/0442.png,carotid,0
310,train_datasets/carotid/high_quality/0443.png,train_datasets/carotid/low_quality/0443.png,carotid,0
311,train_datasets/carotid/high_quality/0444.png,train_datasets/carotid/low_quality/0444.png,carotid,0
312,train_datasets/carotid/high_quality/0445.png,train_datasets/carotid/low_quality/0445.png,carotid,0
313,train_datasets/carotid/high_quality/0447.png,train_datasets/carotid/low_quality/0447.png,carotid,0
314,train_datasets/carotid/high_quality/0448.png,train_datasets/carotid/low_quality/0448.png,carotid,0
315,train_datasets/carotid/high_quality/0449.png,train_datasets/carotid/low_quality/0449.png,carotid,0
316,train_datasets/carotid/high_quality/0450.png,train_datasets/carotid/low_quality/0450.png,carotid,0
317,train_datasets/carotid/high_quality/0451.png,train_datasets/carotid/low_quality/0451.png,carotid,0
318,train_datasets/carotid/high_quality/0452.png,train_datasets/carotid/low_quality/0452.png,carotid,0
319,train_datasets/carotid/high_quality/0454.png,train_datasets/carotid/low_quality/0454.png,carotid,0
320,train_datasets/carotid/high_quality/0455.png,train_datasets/carotid/low_quality/0455.png,carotid,0
321,train_datasets/carotid/high_quality/0456.png,train_datasets/carotid/low_quality/0456.png,carotid,0
322,train_datasets/carotid/high_quality/0457.png,train_datasets/carotid/low_quality/0457.png,carotid,0
323,train_datasets/carotid/high_quality/0458.png,train_datasets/carotid/low_quality/0458.png,carotid,0
324,train_datasets/carotid/high_quality/0459.png,train_datasets/carotid/low_quality/0459.png,carotid,0
325,train_datasets/carotid/high_quality/0462.png,train_datasets/carotid/low_quality/0462.png,carotid,0
326,train_datasets/carotid/high_quality/0463.png,train_datasets/carotid/low_quality/0463.png,carotid,0
327,train_datasets/carotid/high_quality/0467.png,train_datasets/carotid/low_quality/0467.png,carotid,0
328,train_datasets/carotid/high_quality/0468.png,train_datasets/carotid/low_quality/0468.png,carotid,0
329,train_datasets/carotid/high_quality/0472.png,train_datasets/carotid/low_quality/0472.png,carotid,0
330,train_datasets/carotid/high_quality/0473.png,train_datasets/carotid/low_quality/0473.png,carotid,0
331,train_datasets/carotid/high_quality/0474.png,train_datasets/carotid/low_quality/0474.png,carotid,0
332,train_datasets/carotid/high_quality/0476.png,train_datasets/carotid/low_quality/0476.png,carotid,0
333,train_datasets/carotid/high_quality/0477.png,train_datasets/carotid/low_quality/0477.png,carotid,0
334,train_datasets/carotid/high_quality/0478.png,train_datasets/carotid/low_quality/0478.png,carotid,0
335,train_datasets/carotid/high_quality/0479.png,train_datasets/carotid/low_quality/0479.png,carotid,0
336,train_datasets/carotid/high_quality/0480.png,train_datasets/carotid/low_quality/0480.png,carotid,0
337,train_datasets/carotid/high_quality/0481.png,train_datasets/carotid/low_quality/0481.png,carotid,0
338,train_datasets/carotid/high_quality/0482.png,train_datasets/carotid/low_quality/0482.png,carotid,0
339,train_datasets/carotid/high_quality/0483.png,train_datasets/carotid/low_quality/0483.png,carotid,0
340,train_datasets/carotid/high_quality/0484.png,train_datasets/carotid/low_quality/0484.png,carotid,0
341,train_datasets/carotid/high_quality/0485.png,train_datasets/carotid/low_quality/0485.png,carotid,0
342,train_datasets/carotid/high_quality/0486.png,train_datasets/carotid/low_quality/0486.png,carotid,0
343,train_datasets/carotid/high_quality/0487.png,train_datasets/carotid/low_quality/0487.png,carotid,0
344,train_datasets/carotid/high_quality/0489.png,train_datasets/carotid/low_quality/0489.png,carotid,0
345,train_datasets/carotid/high_quality/0490.png,train_datasets/carotid/low_quality/0490.png,carotid,0
346,train_datasets/carotid/high_quality/0491.png,train_datasets/carotid/low_quality/0491.png,carotid,0
347,train_datasets/carotid/high_quality/0492.png,train_datasets/carotid/low_quality/0492.png,carotid,1
348,train_datasets/carotid/high_quality/0493.png,train_datasets/carotid/low_quality/0493.png,carotid,1
349,train_datasets/carotid/high_quality/0494.png,train_datasets/carotid/low_quality/0494.png,carotid,1
350,train_datasets/carotid/high_quality/0496.png,train_datasets/carotid/low_quality/0496.png,carotid,1
351,train_datasets/carotid/high_quality/0499.png,train_datasets/carotid/low_quality/0499.png,carotid,1
352,train_datasets/carotid/high_quality/0500.png,train_datasets/carotid/low_quality/0500.png,carotid,1
353,train_datasets/carotid/high_quality/0501.png,train_datasets/carotid/low_quality/0501.png,carotid,1
354,train_datasets/carotid/high_quality/0502.png,train_datasets/carotid/low_quality/0502.png,carotid,1
355,train_datasets/carotid/high_quality/0503.png,train_datasets/carotid/low_quality/0503.png,carotid,1
356,train_datasets/carotid/high_quality/0504.png,train_datasets/carotid/low_quality/0504.png,carotid,1
357,train_datasets/carotid/high_quality/0505.png,train_datasets/carotid/low_quality/0505.png,carotid,1
358,train_datasets/carotid/high_quality/0506.png,train_datasets/carotid/low_quality/0506.png,carotid,1
359,train_datasets/carotid/high_quality/0507.png,train_datasets/carotid/low_quality/0507.png,carotid,1
360,train_datasets/carotid/high_quality/0509.png,train_datasets/carotid/low_quality/0509.png,carotid,1
361,train_datasets/carotid/high_quality/0511.png,train_datasets/carotid/low_quality/0511.png,carotid,1
362,train_datasets/carotid/high_quality/0512.png,train_datasets/carotid/low_quality/0512.png,carotid,1
363,train_datasets/carotid/high_quality/0513.png,train_datasets/carotid/low_quality/0513.png,carotid,1
364,train_datasets/carotid/high_quality/0515.png,train_datasets/carotid/low_quality/0515.png,carotid,1
365,train_datasets/carotid/high_quality/0516.png,train_datasets/carotid/low_quality/0516.png,carotid,1
366,train_datasets/carotid/high_quality/0517.png,train_datasets/carotid/low_quality/0517.png,carotid,1
367,train_datasets/carotid/high_quality/0518.png,train_datasets/carotid/low_quality/0518.png,carotid,1
368,train_datasets/carotid/high_quality/0519.png,train_datasets/carotid/low_quality/0519.png,carotid,1
369,train_datasets/carotid/high_quality/0522.png,train_datasets/carotid/low_quality/0522.png,carotid,1
370,train_datasets/carotid/high_quality/0523.png,train_datasets/carotid/low_quality/0523.png,carotid,1
371,train_datasets/carotid/high_quality/0525.png,train_datasets/carotid/low_quality/0525.png,carotid,1
372,train_datasets/carotid/high_quality/0528.png,train_datasets/carotid/low_quality/0528.png,carotid,1
373,train_datasets/carotid/high_quality/0530.png,train_datasets/carotid/low_quality/0530.png,carotid,1
374,train_datasets/carotid/high_quality/0531.png,train_datasets/carotid/low_quality/0531.png,carotid,1
375,train_datasets/carotid/high_quality/0532.png,train_datasets/carotid/low_quality/0532.png,carotid,1
376,train_datasets/carotid/high_quality/0533.png,train_datasets/carotid/low_quality/0533.png,carotid,1
377,train_datasets/carotid/high_quality/0534.png,train_datasets/carotid/low_quality/0534.png,carotid,1
378,train_datasets/carotid/high_quality/0536.png,train_datasets/carotid/low_quality/0536.png,carotid,1
379,train_datasets/carotid/high_quality/0537.png,train_datasets/carotid/low_quality/0537.png,carotid,1
380,train_datasets/carotid/high_quality/0538.png,train_datasets/carotid/low_quality/0538.png,carotid,1
381,train_datasets/carotid/high_quality/0539.png,train_datasets/carotid/low_quality/0539.png,carotid,1
382,train_datasets/carotid/high_quality/0540.png,train_datasets/carotid/low_quality/0540.png,carotid,1
383,train_datasets/carotid/high_quality/0541.png,train_datasets/carotid/low_quality/0541.png,carotid,1
384,train_datasets/carotid/high_quality/0542.png,train_datasets/carotid/low_quality/0542.png,carotid,1
385,train_datasets/carotid/high_quality/0543.png,train_datasets/carotid/low_quality/0543.png,carotid,1
386,train_datasets/carotid/high_quality/0544.png,train_datasets/carotid/low_quality/0544.png,carotid,1
387,train_datasets/carotid/high_quality/0545.png,train_datasets/carotid/low_quality/0545.png,carotid,1
388,train_datasets/carotid/high_quality/0546.png,train_datasets/carotid/low_quality/0546.png,carotid,1
389,train_datasets/carotid/high_quality/0547.png,train_datasets/carotid/low_quality/0547.png,carotid,1
390,train_datasets/carotid/high_quality/0549.png,train_datasets/carotid/low_quality/0549.png,carotid,1
391,train_datasets/carotid/high_quality/0550.png,train_datasets/carotid/low_quality/0550.png,carotid,1
392,train_datasets/carotid/high_quality/0551.png,train_datasets/carotid/low_quality/0551.png,carotid,1
393,train_datasets/carotid/high_quality/0552.png,train_datasets/carotid/low_quality/0552.png,carotid,1
394,train_datasets/carotid/high_quality/0553.png,train_datasets/carotid/low_quality/0553.png,carotid,1
395,train_datasets/carotid/high_quality/0554.png,train_datasets/carotid/low_quality/0554.png,carotid,1
396,train_datasets/carotid/high_quality/0557.png,train_datasets/carotid/low_quality/0557.png,carotid,1
397,train_datasets/carotid/high_quality/0558.png,train_datasets/carotid/low_quality/0558.png,carotid,1
398,train_datasets/carotid/high_quality/0559.png,train_datasets/carotid/low_quality/0559.png,carotid,1
399,train_datasets/carotid/high_quality/0560.png,train_datasets/carotid/low_quality/0560.png,carotid,1
400,train_datasets/carotid/high_quality/0561.png,train_datasets/carotid/low_quality/0561.png,carotid,1
401,train_datasets/carotid/high_quality/0563.png,train_datasets/carotid/low_quality/0563.png,carotid,1
402,train_datasets/carotid/high_quality/0564.png,train_datasets/carotid/low_quality/0564.png,carotid,1
403,train_datasets/carotid/high_quality/0565.png,train_datasets/carotid/low_quality/0565.png,carotid,1
404,train_datasets/carotid/high_quality/0566.png,train_datasets/carotid/low_quality/0566.png,carotid,2
405,train_datasets/carotid/high_quality/0567.png,train_datasets/carotid/low_quality/0567.png,carotid,2
406,train_datasets/carotid/high_quality/0568.png,train_datasets/carotid/low_quality/0568.png,carotid,2
407,train_datasets/carotid/high_quality/0570.png,train_datasets/carotid/low_quality/0570.png,carotid,2
408,train_datasets/carotid/high_quality/0571.png,train_datasets/carotid/low_quality/0571.png,carotid,2
409,train_datasets/carotid/high_quality/0572.png,train_datasets/carotid/low_quality/0572.png,carotid,2
410,train_datasets/carotid/high_quality/0575.png,train_datasets/carotid/low_quality/0575.png,carotid,2
411,train_datasets/carotid/high_quality/0576.png,train_datasets/carotid/low_quality/0576.png,carotid,2
412,train_datasets/carotid/high_quality/0577.png,train_datasets/carotid/low_quality/0577.png,carotid,2
413,train_datasets/carotid/high_quality/0578.png,train_datasets/carotid/low_quality/0578.png,carotid,2
414,train_datasets/carotid/high_quality/0579.png,train_datasets/carotid/low_quality/0579.png,carotid,2
415,train_datasets/carotid/high_quality/0580.png,train_datasets/carotid/low_quality/0580.png,carotid,2
416,train_datasets/carotid/high_quality/0581.png,train_datasets/carotid/low_quality/0581.png,carotid,2
417,train_datasets/carotid/high_quality/0582.png,train_datasets/carotid/low_quality/0582.png,carotid,2
418,train_datasets/carotid/high_quality/0585.png,train_datasets/carotid/low_quality/0585.png,carotid,2
419,train_datasets/carotid/high_quality/0586.png,train_datasets/carotid/low_quality/0586.png,carotid,2
420,train_datasets/carotid/high_quality/0587.png,train_datasets/carotid/low_quality/0587.png,carotid,2
421,train_datasets/carotid/high_quality/0589.png,train_datasets/carotid/low_quality/0589.png,carotid,2
422,train_datasets/carotid/high_quality/0590.png,train_datasets/carotid/low_quality/0590.png,carotid,2
423,train_datasets/carotid/high_quality/0592.png,train_datasets/carotid/low_quality/0592.png,carotid,2
424,train_datasets/carotid/high_quality/0594.png,train_datasets/carotid/low_quality/0594.png,carotid,2
425,train_datasets/carotid/high_quality/0595.png,train_datasets/carotid/low_quality/0595.png,carotid,2
426,train_datasets/carotid/high_quality/0597.png,train_datasets/carotid/low_quality/0597.png,carotid,2
427,train_datasets/carotid/high_quality/0598.png,train_datasets/carotid/low_quality/0598.png,carotid,2
428,train_datasets/carotid/high_quality/0601.png,train_datasets/carotid/low_quality/0601.png,carotid,2
429,train_datasets/carotid/high_quality/0602.png,train_datasets/carotid/low_quality/0602.png,carotid,2
430,train_datasets/carotid/high_quality/0603.png,train_datasets/carotid/low_quality/0603.png,carotid,2
431,train_datasets/carotid/high_quality/0604.png,train_datasets/carotid/low_quality/0604.png,carotid,2
432,train_datasets/carotid/high_quality/0605.png,train_datasets/carotid/low_quality/0605.png,carotid,2
433,train_datasets/carotid/high_quality/0606.png,train_datasets/carotid/low_quality/0606.png,carotid,2
434,train_datasets/carotid/high_quality/0607.png,train_datasets/carotid/low_quality/0607.png,carotid,2
435,train_datasets/carotid/high_quality/0608.png,train_datasets/carotid/low_quality/0608.png,carotid,2
436,train_datasets/carotid/high_quality/0609.png,train_datasets/carotid/low_quality/0609.png,carotid,2
437,train_datasets/carotid/high_quality/0612.png,train_datasets/carotid/low_quality/0612.png,carotid,2
438,train_datasets/carotid/high_quality/0613.png,train_datasets/carotid/low_quality/0613.png,carotid,2
439,train_datasets/carotid/high_quality/0614.png,train_datasets/carotid/low_quality/0614.png,carotid,2
440,train_datasets/carotid/high_quality/0615.png,train_datasets/carotid/low_quality/0615.png,carotid,2
441,train_datasets/carotid/high_quality/0616.png,train_datasets/carotid/low_quality/0616.png,carotid,2
442,train_datasets/carotid/high_quality/0618.png,train_datasets/carotid/low_quality/0618.png,carotid,2
443,train_datasets/carotid/high_quality/0619.png,train_datasets/carotid/low_quality/0619.png,carotid,2
444,train_datasets/carotid/high_quality/0621.png,train_datasets/carotid/low_quality/0621.png,carotid,2
445,train_datasets/carotid/high_quality/0622.png,train_datasets/carotid/low_quality/0622.png,carotid,2
446,train_datasets/carotid/high_quality/0623.png,train_datasets/carotid/low_quality/0623.png,carotid,2
447,train_datasets/carotid/high_quality/0628.png,train_datasets/carotid/low_quality/0628.png,carotid,2
448,train_datasets/carotid/high_quality/0629.png,train_datasets/carotid/low_quality/0629.png,carotid,2
449,train_datasets/carotid/high_quality/0630.png,train_datasets/carotid/low_quality/0630.png,carotid,2
450,train_datasets/carotid/high_quality/0631.png,train_datasets/carotid/low_quality/0631.png,carotid,2
451,train_datasets/carotid/high_quality/0632.png,train_datasets/carotid/low_quality/0632.png,carotid,2
452,train_datasets/carotid/high_quality/0633.png,train_datasets/carotid/low_quality/0633.png,carotid,2
453,train_datasets/carotid/high_quality/0634.png,train_datasets/carotid/low_quality/0634.png,carotid,2
454,train_datasets/carotid/high_quality/0635.png,train_datasets/carotid/low_quality/0635.png,carotid,2
455,train_datasets/carotid/high_quality/0636.png,train_datasets/carotid/low_quality/0636.png,carotid,2
456,train_datasets/carotid/high_quality/0637.png,train_datasets/carotid/low_quality/0637.png,carotid,2
457,train_datasets/carotid/high_quality/0638.png,train_datasets/carotid/low_quality/0638.png,carotid,2
458,train_datasets/carotid/high_quality/0639.png,train_datasets/carotid/low_quality/0639.png,carotid,2
459,train_datasets/carotid/high_quality/0640.png,train_datasets/carotid/low_quality/0640.png,carotid,2
460,train_datasets/carotid/high_quality/0641.png,train_datasets/carotid/low_quality/0641.png,carotid,2
461,train_datasets/carotid/high_quality/0644.png,train_datasets/carotid/low_quality/0644.png,carotid,3
462,train_datasets/carotid/high_quality/0645.png,train_datasets/carotid/low_quality/0645.png,carotid,3
463,train_datasets/carotid/high_quality/0646.png,train_datasets/carotid/low_quality/0646.png,carotid,3
464,train_datasets/carotid/high_quality/0647.png,train_datasets/carotid/low_quality/0647.png,carotid,3
465,train_datasets/carotid/high_quality/0648.png,train_datasets/carotid/low_quality/0648.png,carotid,3
466,train_datasets/carotid/high_quality/0649.png,train_datasets/carotid/low_quality/0649.png,carotid,3
467,train_datasets/carotid/high_quality/0651.png,train_datasets/carotid/low_quality/0651.png,carotid,3
468,train_datasets/carotid/high_quality/0652.png,train_datasets/carotid/low_quality/0652.png,carotid,3
469,train_datasets/carotid/high_quality/0653.png,train_datasets/carotid/low_quality/0653.png,carotid,3
470,train_datasets/carotid/high_quality/0654.png,train_datasets/carotid/low_quality/0654.png,carotid,3
471,train_datasets/carotid/high_quality/0655.png,train_datasets/carotid/low_quality/0655.png,carotid,3
472,train_datasets/carotid/high_quality/0656.png,train_datasets/carotid/low_quality/0656.png,carotid,3
473,train_datasets/carotid/high_quality/0657.png,train_datasets/carotid/low_quality/0657.png,carotid,3
474,train_datasets/carotid/high_quality/0658.png,train_datasets/carotid/low_quality/0658.png,carotid,3
475,train_datasets/carotid/high_quality/0659.png,train_datasets/carotid/low_quality/0659.png,carotid,3
476,train_datasets/carotid/high_quality/0660.png,train_datasets/carotid/low_quality/0660.png,carotid,3
477,train_datasets/carotid/high_quality/0661.png,train_datasets/carotid/low_quality/0661.png,carotid,3
478,train_datasets/carotid/high_quality/0662.png,train_datasets/carotid/low_quality/0662.png,carotid,3
479,train_datasets/carotid/high_quality/0663.png,train_datasets/carotid/low_quality/0663.png,carotid,3
480,train_datasets/carotid/high_quality/0665.png,train_datasets/carotid/low_quality/0665.png,carotid,3
481,train_datasets/carotid/high_quality/0666.png,train_datasets/carotid/low_quality/0666.png,carotid,3
482,train_datasets/carotid/high_quality/0667.png,train_datasets/carotid/low_quality/0667.png,carotid,3
483,train_datasets/carotid/high_quality/0668.png,train_datasets/carotid/low_quality/0668.png,carotid,3
484,train_datasets/carotid/high_quality/0670.png,train_datasets/carotid/low_quality/0670.png,carotid,3
485,train_datasets/carotid/high_quality/0671.png,train_datasets/carotid/low_quality/0671.png,carotid,3
486,train_datasets/carotid/high_quality/0672.png,train_datasets/carotid/low_quality/0672.png,carotid,3
487,train_datasets/carotid/high_quality/0673.png,train_datasets/carotid/low_quality/0673.png,carotid,3
488,train_datasets/carotid/high_quality/0674.png,train_datasets/carotid/low_quality/0674.png,carotid,3
489,train_datasets/carotid/high_quality/0676.png,train_datasets/carotid/low_quality/0676.png,carotid,3
490,train_datasets/carotid/high_quality/0677.png,train_datasets/carotid/low_quality/0677.png,carotid,3
491,train_datasets/carotid/high_quality/0678.png,train_datasets/carotid/low_quality/0678.png,carotid,3
492,train_datasets/carotid/high_quality/0680.png,train_datasets/carotid/low_quality/0680.png,carotid,3
493,train_datasets/carotid/high_quality/0682.png,train_datasets/carotid/low_quality/0682.png,carotid,3
494,train_datasets/carotid/high_quality/0683.png,train_datasets/carotid/low_quality/0683.png,carotid,3
495,train_datasets/carotid/high_quality/0684.png,train_datasets/carotid/low_quality/0684.png,carotid,3
496,train_datasets/carotid/high_quality/0686.png,train_datasets/carotid/low_quality/0686.png,carotid,3
497,train_datasets/carotid/high_quality/0689.png,train_datasets/carotid/low_quality/0689.png,carotid,3
498,train_datasets/carotid/high_quality/0691.png,train_datasets/carotid/low_quality/0691.png,carotid,3
499,train_datasets/carotid/high_quality/0695.png,train_datasets/carotid/low_quality/0695.png,carotid,3
500,train_datasets/carotid/high_quality/0696.png,train_datasets/carotid/low_quality/0696.png,carotid,3
501,train_datasets/carotid/high_quality/0697.png,train_datasets/carotid/low_quality/0697.png,carotid,3
502,train_datasets/carotid/high_quality/0698.png,train_datasets/carotid/low_quality/0698.png,carotid,3
503,train_datasets/carotid/high_quality/0700.png,train_datasets/carotid/low_quality/0700.png,carotid,3
504,train_datasets/carotid/high_quality/0703.png,train_datasets/carotid/low_quality/0703.png,carotid,3
505,train_datasets/carotid/high_quality/0704.png,train_datasets/carotid/low_quality/0704.png,carotid,3
506,train_datasets/carotid/high_quality/0708.png,train_datasets/carotid/low_quality/0708.png,carotid,3
507,train_datasets/carotid/high_quality/0709.png,train_datasets/carotid/low_quality/0709.png,carotid,3
508,train_datasets/carotid/high_quality/0710.png,train_datasets/carotid/low_quality/0710.png,carotid,3
509,train_datasets/carotid/high_quality/0711.png,train_datasets/carotid/low_quality/0711.png,carotid,3
510,train_datasets/carotid/high_quality/0713.png,train_datasets/carotid/low_quality/0713.png,carotid,3
511,train_datasets/carotid/high_quality/0715.png,train_datasets/carotid/low_quality/0715.png,carotid,3
512,train_datasets/carotid/high_quality/0716.png,train_datasets/carotid/low_quality/0716.png,carotid,3
513,train_datasets/carotid/high_quality/0720.png,train_datasets/carotid/low_quality/0720.png,carotid,3
514,train_datasets/carotid/high_quality/0721.png,train_datasets/carotid/low_quality/0721.png,carotid,3
515,train_datasets/carotid/high_quality/0722.png,train_datasets/carotid/low_quality/0722.png,carotid,3
516,train_datasets/carotid/high_quality/0724.png,train_datasets/carotid/low_quality/0724.png,carotid,3
517,train_datasets/carotid/high_quality/0726.png,train_datasets/carotid/low_quality/0726.png,carotid,3
518,train_datasets/carotid/high_quality/0727.png,train_datasets/carotid/low_quality/0727.png,carotid,4
519,train_datasets/carotid/high_quality/0732.png,train_datasets/carotid/low_quality/0732.png,carotid,4
520,train_datasets/carotid/high_quality/0734.png,train_datasets/carotid/low_quality/0734.png,carotid,4
521,train_datasets/carotid/high_quality/0735.png,train_datasets/carotid/low_quality/0735.png,carotid,4
522,train_datasets/carotid/high_quality/0736.png,train_datasets/carotid/low_quality/0736.png,carotid,4
523,train_datasets/carotid/high_quality/0737.png,train_datasets/carotid/low_quality/0737.png,carotid,4
524,train_datasets/carotid/high_quality/0738.png,train_datasets/carotid/low_quality/0738.png,carotid,4
525,train_datasets/carotid/high_quality/0739.png,train_datasets/carotid/low_quality/0739.png,carotid,4
526,train_datasets/carotid/high_quality/0740.png,train_datasets/carotid/low_quality/0740.png,carotid,4
527,train_datasets/carotid/high_quality/0743.png,train_datasets/carotid/low_quality/0743.png,carotid,4
528,train_datasets/carotid/high_quality/0744.png,train_datasets/carotid/low_quality/0744.png,carotid,4
529,train_datasets/carotid/high_quality/0745.png,train_datasets/carotid/low_quality/0745.png,carotid,4
530,train_datasets/carotid/high_quality/0746.png,train_datasets/carotid/low_quality/0746.png,carotid,4
531,train_datasets/carotid/high_quality/0749.png,train_datasets/carotid/low_quality/0749.png,carotid,4
532,train_datasets/carotid/high_quality/0750.png,train_datasets/carotid/low_quality/0750.png,carotid,4
533,train_datasets/carotid/high_quality/0753.png,train_datasets/carotid/low_quality/0753.png,carotid,4
534,train_datasets/carotid/high_quality/0755.png,train_datasets/carotid/low_quality/0755.png,carotid,4
535,train_datasets/carotid/high_quality/0756.png,train_datasets/carotid/low_quality/0756.png,carotid,4
536,train_datasets/carotid/high_quality/0757.png,train_datasets/carotid/low_quality/0757.png,carotid,4
537,train_datasets/carotid/high_quality/0761.png,train_datasets/carotid/low_quality/0761.png,carotid,4
538,train_datasets/carotid/high_quality/0762.png,train_datasets/carotid/low_quality/0762.png,carotid,4
539,train_datasets/carotid/high_quality/0764.png,train_datasets/carotid/low_quality/0764.png,carotid,4
540,train_datasets/carotid/high_quality/0765.png,train_datasets/carotid/low_quality/0765.png,carotid,4
541,train_datasets/carotid/high_quality/0767.png,train_datasets/carotid/low_quality/0767.png,carotid,4
542,train_datasets/carotid/high_quality/0768.png,train_datasets/carotid/low_quality/0768.png,carotid,4
543,train_datasets/carotid/high_quality/0769.png,train_datasets/carotid/low_quality/0769.png,carotid,4
544,train_datasets/carotid/high_quality/0770.png,train_datasets/carotid/low_quality/0770.png,carotid,4
545,train_datasets/carotid/high_quality/0771.png,train_datasets/carotid/low_quality/0771.png,carotid,4
546,train_datasets/carotid/high_quality/0774.png,train_datasets/carotid/low_quality/0774.png,carotid,4
547,train_datasets/carotid/high_quality/0779.png,train_datasets/carotid/low_quality/0779.png,carotid,4
548,train_datasets/carotid/high_quality/0780.png,train_datasets/carotid/low_quality/0780.png,carotid,4
549,train_datasets/carotid/high_quality/0781.png,train_datasets/carotid/low_quality/0781.png,carotid,4
550,train_datasets/carotid/high_quality/0783.png,train_datasets/carotid/low_quality/0783.png,carotid,4
551,train_datasets/carotid/high_quality/0785.png,train_datasets/carotid/low_quality/0785.png,carotid,4
552,train_datasets/carotid/high_quality/0786.png,train_datasets/carotid/low_quality/0786.png,carotid,4
553,train_datasets/carotid/high_quality/0789.png,train_datasets/carotid/low_quality/0789.png,carotid,4
554,train_datasets/carotid/high_quality/0791.png,train_datasets/carotid/low_quality/0791.png,carotid,4
555,train_datasets/carotid/high_quality/0793.png,train_datasets/carotid/low_quality/0793.png,carotid,4
556,train_datasets/carotid/high_quality/0794.png,train_datasets/carotid/low_quality/0794.png,carotid,4
557,train_datasets/carotid/high_quality/0796.png,train_datasets/carotid/low_quality/0796.png,carotid,4
558,train_datasets/carotid/high_quality/0798.png,train_datasets/carotid/low_quality/0798.png,carotid,4
559,train_datasets/carotid/high_quality/0799.png,train_datasets/carotid/low_quality/0799.png,carotid,4
560,train_datasets/carotid/high_quality/0800.png,train_datasets/carotid/low_quality/0800.png,carotid,4
561,train_datasets/carotid/high_quality/0801.png,train_datasets/carotid/low_quality/0801.png,carotid,4
562,train_datasets/carotid/high_quality/0802.png,train_datasets/carotid/low_quality/0802.png,carotid,4
563,train_datasets/carotid/high_quality/0805.png,train_datasets/carotid/low_quality/0805.png,carotid,4
